Deal Type,Announce Date,Target Name,Acquirer Name,Seller Name,Announced Total Value (mil.),Payment Type,TV/EBITDA,Deal Status,Target Industry Sector,Ticker
M&A,28/9/2007,IBM Japan Business Logistics Co Ltd,Yasuda Logistics Corp,International Business Machines Corp,0.87,Cash, ,Completed,"Consumer, Non-cyclical",IBM
M&A,31/8/2000,Certain Assets,TC Sistema SpA,International Business Machines Corp,0.69,Cash, ,Completed,Technology,IBM
M&A,10/4/2006,3rd party security standards testing business,Nuvo Network Management Inc,International Business Machines Corp,0.53,Stock, ,Completed,Technology,IBM
M&A,1/1/1994,IBM South Africa Group Ltd,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,25/1/1995,ISM Information Systems Management,International Business Machines Corp,,N/A,Cash, ,Completed,Technology,IBM
M&A,15/5/1995,Lexmark International Inc,Clayton Dubilier & Rice LLC,International Business Machines Corp,N/A,Cash, ,Completed,Technology,IBM
M&A,16/3/1998,Chem Systems Group Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,11/6/1998,Int in Joint Venture/Somerset,Motorola Solutions Inc,International Business Machines Corp,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,6/1/1999,"AUSTIN, TX OPERATIONS        ",Solectron Corp,International Business Machines Corp,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,4/5/1998,Certain Assets,Knowledgelink Interactive Inc,International Business Machines Corp,N/A,Cash, ,Completed,Technology,IBM
M&A,4/8/1998,ITS 49% OF SUBMICRON SEMI TEC,Koninklijke Philips NV,International Business Machines Corp,N/A,, ,Completed,N.A.,IBM
M&A,12/5/1998,ELECTRONIC-CARD ASSEMBLY CTRS,Solectron Corp,International Business Machines Corp,N/A,, ,Completed,N.A.,IBM
M&A,19/5/1998,2 Communication Software Cos ,International Business Machines Corp,,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,13/4/1999,ONEStone Holding Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,3/5/1999,MAINFRAME LEASING BUSN       ,International Business Machines Corp,Comdisco Inc,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,8/6/1999,NON-CASH FINL SELF-SERV BUSN ,NCR Corp,International Business Machines Corp,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,17/9/1999,Computerij Opleidingen BV,Computer Service Solutions,International Business Machines Corp,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,22/9/1999,Dascom Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,12/10/1999,NULOGIX Technical Services Inc,Solectron Corp,International Business Machines Corp,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,4/11/1999,Dan Net ApS,TDC A/S,International Business Machines Corp,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,9/6/1999,Whistle Communications Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,2/8/1999,APLICACIONES DE ALTA TECNOLOG,Logistix,International Business Machines Corp,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,30/11/1999,Commercial property          ,Akademiska Hus AB,International Business Machines Corp,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,13/10/2010,PSS Systems Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,21/10/2010,Clarity Systems,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,4/4/2000,e.Trade BV,World Online International NV,International Business Machines Corp,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,1/5/2000,18 Technology patents        ,Applied Science Fiction Inc,International Business Machines Corp,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,5/10/2009,Wilshire core operating assets,International Business Machines Corp,Bank of America Corp,N/A,Cash, ,Completed,Financial,IBM
M&A,31/8/2011,i2 Ltd,International Business Machines Corp,Silver Lake Management LLC,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,15/6/2010,Coremetrics Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Communications,IBM
M&A,1/7/2010,BigFix Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,"Consumer, Non-cyclical",IBM
M&A,22/3/2011,Tririga Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,23/10/2000,OpenOrders Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,9/11/2000,Information services directory,Information Services eXtended Inc,International Business Machines Corp,N/A,Cash, ,Completed,Communications,IBM
M&A,5/12/2000,European Repair Center,Solectron Corp,International Business Machines Corp,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,4/12/2000,Palett,Turnit AB,International Business Machines Corp,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,11/7/2000,Aragon Consulting Group,International Business Machines Corp,,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,5/5/2009,Substantially all assets,International Business Machines Corp,Exeros,N/A,Cash, ,Completed,Technology,IBM
M&A,15/1/2009,E-Mail Service Assets,International Business Machines Corp,Outblaze Ltd,N/A,Cash, ,Completed,Communications,IBM
M&A,17/2/2009,Krugle Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,19/2/2009,Intellectual Ppty & Assets,Metrologic Group SAS,International Business Machines Corp,N/A,Cash, ,Completed,Technology,IBM
M&A,6/1/2000,Home Director Inc            ,Spencer Trask & Co,International Business Machines Corp,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,21/1/2000,Servizi Avanzati di Telecomunicazioni,AT&T Corp,International Business Machines Corp,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,2/2/2000,Advantra,Telstra Corp Ltd,International Business Machines Corp,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,27/3/2000,Atomic Force Microscope Asset,Veeco Instruments Inc,International Business Machines Corp,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,15/9/2009,U2 assets,Rocket Software Inc,International Business Machines Corp,N/A,Cash, ,Completed,Technology,IBM
M&A,16/11/2009,IBM Blue Gene supercomputer,King Abdul Aziz City for Science and Technology,International Business Machines Corp,N/A,Cash, ,Completed,Technology,IBM
M&A,31/5/2000,Brazil Manufacturing Operatio,Solectron Corp,International Business Machines Corp,N/A,Undisclosed, ,Completed,N.A.,IBM
M&A,21/6/2000,MiCRUS Semiconductor,Koninklijke Philips NV,International Business Machines Corp,N/A,Undisclosed, ,Completed,Industrial,IBM
M&A,11/10/2011,Platform Computing Corp,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,15/12/2011,Emptoris LLC,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,11/5/2001,CallPath assets,Alcatel Lucent SAS,International Business Machines Corp,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,25/6/2002,Metamerge,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,10/9/2001,Kobelco Systems Corp,International Business Machines Corp,Kobe Steel Ltd,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,1/10/2001,IBM Accounting Software,Comarch Software und Beratung AG,International Business Machines Corp,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,1/10/2001,Japanese operations,SCI Systems Inc,International Business Machines Corp,N/A,Undisclosed, ,Completed,Industrial,IBM
M&A,22/10/2001,Output services business,Automatic Data Processing Inc,International Business Machines Corp,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,4/12/2001,GPS development ops,RF Micro Devices Inc,International Business Machines Corp,N/A,Undisclosed, ,Completed,Communications,IBM
M&A,20/12/2001,ISC Hungaria Informatikai Kft,International Business Machines Corp,RWE AG,N/A,Undisclosed, ,Completed,Utilities,IBM
M&A,7/10/2002,EADS Matra Datavision,International Business Machines Corp,Airbus SE,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,10/10/2002,Alphatec Solutions Co Ltd,International Business Machines Corp,Omron Corp,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,4/11/2002,Tarian Software Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,21/11/2002,Rheinmetall Informationssysteme GmbH,International Business Machines Corp,Rheinmetall AG,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,2/1/2002,IBM Canada document services,Moore Canada Corp,International Business Machines Corp,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,8/1/2002,NetVista desktop manufacturing ops,Sanmina Corp,International Business Machines Corp,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,29/7/2010,Storwize Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,10/8/2010,Datacap Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,17/10/2012,Artefact/CA,OMERS Administration Corp,International Business Machines Corp,N/A,Cash, ,Completed,"Consumer, Non-cyclical",IBM
M&A,1/11/2012,InfoSphere Traceability Server Software,Frequentz LLC,International Business Machines Corp,N/A,Cash, ,Completed,Technology,IBM
M&A,19/12/2012,StoredIQ Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,25/4/2012,Vivisimo Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,2/5/2012,Tealeaf Technology Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,28/6/2012,Patent rights,Ultratech Inc,International Business Machines Corp,N/A,Cash, ,Completed,Technology,IBM
M&A,22/4/2013,UrbanCode Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,19/7/2012,IBM Rational Apex Ada developer,Atego Systems Inc,International Business Machines Corp,N/A,Cash, ,Completed,Technology,IBM
M&A,16/8/2012,Texas Memory Systems Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,24/9/2012,Butterfly Software Ltd,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,4/1/2012,iCluster Business,Court Square Capital Partners LP,International Business Machines Corp,N/A,Cash, ,Completed,Technology,IBM
M&A,4/1/2012,Green Hat LLC,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Communications,IBM
M&A,1/5/2003,Actuarial software practice,Milliman Inc,International Business Machines Corp,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,14/5/2003,Think Dynamics,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,30/6/2003,SLC business,Kyocera Corp,International Business Machines Corp,N/A,Undisclosed, ,Completed,Industrial,IBM
M&A,4/10/2011,Q1 Labs Inc,International Business Machines Corp,"Vestcor Inc,Polaris Venture Partners LP (Fund: Polaris Venture Partners IV LP),Menlo Ventures Management LP (Fund: Menlo Ventures IX LP),BDC Venture Capital,Globespan Capital Partners Inc (Fund: Globespan Capital Partners IV LP)",N/A,Cash, ,Completed,Technology,IBM
M&A,4/3/2015,AlchemyAPI Inc,International Business Machines Corp,Access Management Co Inc,N/A,Cash, ,Completed,Technology,IBM
M&A,1/4/2015,LogicTools supply chain applications,LLamasoft Inc,International Business Machines Corp,N/A,Cash, ,Completed,Technology,IBM
M&A,14/9/2011,Intellectual Ppty & Assets,Alphabet Inc,International Business Machines Corp,N/A,Undisclosed, ,Completed,Communications,IBM
M&A,29/7/2011,Intellectual Ppty & Assets,Alphabet Inc,International Business Machines Corp,N/A,Undisclosed, ,Completed,Communications,IBM
M&A,17/8/2015,Appcore certain assets & staff,International Business Machines Corp,Appcore LLC,N/A,Cash, ,Completed,Technology,IBM
M&A,10/9/2015,StrongLoop Inc,International Business Machines Corp,"Ignition Partners LLC (Fund: Ignition Venture Partners V LP),Shasta Ventures Inc (Fund: Shasta Ventures III LP)",N/A,Cash, ,Completed,Technology,IBM
M&A,30/3/2015,Certain Assets,International Business Machines Corp,Blekko Inc,N/A,Cash, ,Completed,Communications,IBM
M&A,28/9/2015,Meteorix LLC,International Business Machines Corp,,N/A,Undisclosed, ,Completed,"Consumer, Non-cyclical",IBM
M&A,30/9/2003,HR Access,FMR LLC,International Business Machines Corp,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,3/11/2015,Gravitant Inc,International Business Machines Corp,"Corsa Ventures (Fund: Corsa Fund 2012 LP),S3 Ventures (Fund: S3 Ventures Fund V LP),Cielo Private Equity LLC (Fund: Cielo Equity Holdings LP)",N/A,Cash, ,Completed,Technology,IBM
M&A,13/4/2015,Phytel Inc,International Business Machines Corp,"Caris Ltd I LLC,Polaris Venture Partners LP (Fund: Polaris Venture Partners VI LP)",N/A,Cash, ,Completed,"Consumer, Non-cyclical",IBM
M&A,5/12/2006,Consul Risk Management International BV,International Business Machines Corp,"Commerzbank AG,Softbank Capital Partners LP/US (Fund: Softbank Capital Partners LP),Kennet Partners Ltd (Fund: Kennet II LP),NeSBIC Groep BV (Fund: NeSBIC CTe Fund I)",N/A,Cash, ,Completed,Technology,IBM
M&A,14/2/2014,Shikoku Systems Development Corp,Nippon Dentsu Co Ltd,"International Business Machines Corp,Tokushima Shimbunsha Inc Association",N/A,Undisclosed, ,Completed,Technology,IBM
M&A,22/10/2014,IT infrastructure division,International Business Machines Corp,Deutsche Lufthansa AG,N/A,Cash, ,Completed,"Consumer, Cyclical",IBM
M&A,13/4/2015,Explorys Inc,International Business Machines Corp,"Coast Commercial Bank,Austin Ventures LLC (Fund: Austin Ventures X LP),Flare Capital Partners (Fund: Foundation Medical Partners III LP),Sante Ventures (Fund: Sante Health Ventures I LP)",N/A,Cash, ,Completed,Technology,IBM
M&A,11/5/2015,Global Business Services Travel & Transportation K,Embross Group Pty Ltd,International Business Machines Corp,N/A,Cash, ,Completed,"Consumer, Cyclical",IBM
M&A,20/10/2014,Chip manufacturing business,GLOBALFOUNDRIES Inc,International Business Machines Corp,N/A,Cash, ,Completed,Technology,IBM
M&A,23/7/2015,Compose Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,15/1/2016,IRIS Analytics GmbH,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,1/11/2016,Expert Personal Shopper division,International Business Machines Corp,Fluid Inc,N/A,Cash, ,Completed,Technology,IBM
M&A,3/6/2015,Blue Box Group Inc,International Business Machines Corp,"Management Group,Voyager Capital LLC (Fund: Voyager Capital Fund IV LP),Founder Collective Management Co LLC (Fund: Founder Collective II)",N/A,Undisclosed, ,Completed,Technology,IBM
M&A,29/9/2016,Promontory Financial Group LLC,International Business Machines Corp,,N/A,Undisclosed, ,Completed,"Consumer, Non-cyclical",IBM
M&A,27/10/2016,Sanovi Technologies Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,21/1/2016,Ustream Inc,International Business Machines Corp,"Doll Capital Management Inc (Fund: DCM V LP),Softbank Capital Partners LP/US (Fund: Softbank Capital Fund '10 LP),Band of Angels LLC (Fund: Band of Angels Fund LP),Labrador Ventures Inc (Fund: Labrador Ventures V LP)",N/A,Cash, ,Completed,Communications,IBM
M&A,13/4/2004,Business Continuity Services,International Business Machines Corp,Schlumberger NV,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,1/2/2013,Star Analytics Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,15/8/2013,Trusteer Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,12/9/2002,Holosofx Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,10/4/2008,FilesX Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,18/4/2008,Diligent Technologies UK Ltd,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,31/7/2014,CrossIdeas SRL,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,10/4/2014,Silverpop Systems Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Communications,IBM
M&A,15/9/2010,OpenPages Inc,International Business Machines Corp,"Matrix Partners Management Services LP (Fund: Matrix Partners V LP),North Hill Ventures LLC,Goldman Sachs Capital Partners,Sigma Partners LP (Fund: Sigma Partners V LP),Globespan Capital Partners Inc (Fund: Globespan Capital Partners IV LP)",N/A,Cash, ,Completed,Technology,IBM
M&A,17/12/2009,Lombardi Software Inc,International Business Machines Corp,"Pinnacle Summer Investments Inc,InterWest Partners LLC,Austin Ventures LLC (Fund: Austin Ventures VII LP),Palomar Ventures LLC (Fund: Palomar Ventures II LP)",N/A,Cash, ,Completed,Technology,IBM
M&A,28/7/2009,Ounce Labs Inc,International Business Machines Corp,"Commonwealth Capital Ventures,Bluestream Ventures (Fund: BlueStream Ventures LP),Greylock Partners (Fund: Greylock XI LP)",N/A,Cash, ,Completed,Technology,IBM
M&A,2/8/2006,Webify Solutions Inc,International Business Machines Corp,Draper Esprit PLC,N/A,Cash, ,Completed,Technology,IBM
M&A,4/2/2015,Algorithmics collateral assets,SmartStream Technologies Group Ltd,International Business Machines Corp,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,18/10/2005,Datapower Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,4/2/2015,Assets related to software and sales and support,SmartStream Technologies Ltd,International Business Machines Corp,N/A,Cash, ,Completed,Technology,IBM
M&A,30/3/2004,DISOS,Iron Mountain Inc,International Business Machines Corp,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,25/2/2004,Resona Digital I Inc,International Business Machines Corp,Resona Holdings Inc,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,20/1/2004,Nisshin Information Service Corp,International Business Machines Corp,Nisshin Steel Co Ltd/Old,N/A,Undisclosed, ,Completed,Communications,IBM
M&A,14/10/2003,CrossAccess Corp,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,24/10/2003,Class-A office building/OR,Piedmont Office Realty Trust Inc,International Business Machines Corp,N/A,Undisclosed, ,Completed,"Consumer, Cyclical",IBM
M&A,17/12/2003,Green Pasture Software Inc,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,19/12/2003,Financial markets database,International Business Machines Corp,Allianz SE,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,20/5/2014,Cognea Pty Ltd,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,15/7/2003,Presence Online Pty Ltd,International Business Machines Corp,,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,4/8/2003,S&I KK,Netmarks Inc,International Business Machines Corp,N/A,Undisclosed, ,Completed,Communications,IBM
M&A,30/9/2003,Application porting services ops,International Business Machines Corp,Sector7,N/A,Undisclosed, ,Completed,Technology,IBM
M&A,7/1/2003,Refurbishing center/NC,Solectron Corp,International Business Machines Corp,N/A,Undisclosed, ,Completed,Financial,IBM
M&A,3/2/2003,Actuarial consulting business,Towers Watson & Co,International Business Machines Corp,N/A,Undisclosed, ,Completed,"Consumer, Non-cyclical",IBM
